car_id,year,complaint_id,image_id,audio_id
138957,2004,78932.0,22779.0,
139030,2016,70887.0,25359.0,
139040,2011,151058.0,,369.0
139051,2004,108135.0,29462.0,
139095,2025,133678.0,25610.0,
139108,2009,79895.0,23769.0,
139110,2021,107489.0,22953.0,
139125,2012,107596.0,22146.0,
139137,2020,63403.0,26272.0,
139138,2010,66574.0,23560.0,
139139,2014,6622.0,21533.0,
139167,2008,78154.0,24964.0,
139169,2017,134053.0,7576.0,
139207,2006,107668.0,19911.0,
139223,2007,133291.0,21027.0,
139260,2009,109089.0,28235.0,
139301,2005,63309.0,21958.0,
139324,2008,133736.0,28284.0,
139333,2008,119990.0,26560.0,
139400,2008,425.0,23737.0,
139403,2014,7589.0,20.0,1096.0
139406,2013,63142.0,21326.0,
139429,2004,66516.0,23515.0,
139447,2019,63136.0,25377.0,
139452,2010,63579.0,20881.0,
139492,2024,701.0,28700.0,
139497,2008,6871.0,23679.0,
139508,2022,57575.0,30050.0,
139575,2019,144804.0,23286.0,
139631,2009,106184.0,27407.0,
139649,2002,647.0,22397.0,
139674,2001,8284.0,26892.0,
139763,2025,57574.0,29980.0,
139767,2021,79812.0,19960.0,
139772,2008,135.0,28134.0,
139777,2007,108841.0,22180.0,
139789,2012,63342.0,22875.0,
139834,2024,79975.0,27592.0,
139836,2016,78831.0,18285.0,
139843,2023,143447.0,22994.0,
139849,2011,133583.0,23518.0,
139855,2007,63034.0,17161.0,
139860,2022,142995.0,18412.0,
139866,2024,156090.0,29366.0,
139869,2007,142959.0,,1251.0
139877,2008,63081.0,17904.0,
139891,2021,6476.0,21126.0,
139898,2019,66747.0,27706.0,
139900,2004,119852.0,29619.0,
139922,2025,62934.0,18074.0,
139949,2023,108746.0,25068.0,
139958,2013,62870.0,23715.0,
140069,2023,35245.0,,176.0
140113,2001,107713.0,20262.0,
140120,2017,144390.0,17748.0,
140123,2002,156132.0,28403.0,
140126,2024,7719.0,,1161.0
140149,2009,57472.0,25486.0,
140183,2012,79801.0,27634.0,
140206,2017,155860.0,24657.0,
140217,2014,144442.0,26986.0,
140230,2005,63497.0,18743.0,
140260,2024,133644.0,27955.0,
140286,2015,6621.0,29053.0,
140305,2010,62617.0,29561.0,
140334,2010,144351.0,158.0,23.0
140354,2004,22.0,18229.0,
140355,2015,106579.0,29406.0,
140368,2001,106108.0,17669.0,
140384,2015,106414.0,24369.0,
140399,2009,105912.0,,714.0
140432,2024,70575.0,22957.0,
140447,2003,35163.0,136.0,1362.0
140484,2010,133311.0,28487.0,
140493,2001,79440.0,,1311.0
140529,2007,140196.0,20557.0,
140538,2001,46.0,16500.0,
140545,2019,133177.0,16637.0,
140558,2000,144781.0,21979.0,
140564,2011,57535.0,24146.0,
140591,2017,66456.0,16656.0,
140594,2022,66969.0,20755.0,
140603,2006,106064.0,22659.0,
140609,2016,6556.0,28490.0,
140621,2016,63300.0,21356.0,
140629,2024,107991.0,19838.0,
140635,2013,140097.0,18612.0,
140644,2012,35567.0,22185.0,
140651,2010,79768.0,18077.0,
140670,2007,66802.0,24780.0,
140672,2015,35186.0,198.0,1121.0
140688,2013,108871.0,21801.0,
140723,2011,63503.0,18945.0,
140770,2021,57390.0,24984.0,
140773,2018,151425.0,21968.0,
140786,2011,106412.0,27607.0,
140812,2024,62524.0,18521.0,
140818,2015,139914.0,19448.0,
140825,2006,107564.0,29094.0,
140831,2024,78358.0,27326.0,
140836,2021,73506.0,,539.0
140863,2025,119717.0,,1082.0
140875,2021,106500.0,20842.0,
140904,2007,79517.0,17371.0,
140905,2007,108762.0,25225.0,
140912,2021,119803.0,18428.0,
140932,2003,119900.0,20361.0,
140933,2001,106268.0,27922.0,
140965,2001,120049.0,17810.0,
140970,2022,63491.0,24063.0,
140976,2001,73582.0,20137.0,
140984,2000,107983.0,26999.0,
140987,2023,35356.0,19039.0,
141002,2022,156006.0,28420.0,
141006,2022,78944.0,21234.0,
141022,2025,120341.0,24830.0,
141031,2014,133474.0,19679.0,
141032,2002,143120.0,26532.0,
141034,2023,149364.0,28082.0,
141084,2003,79136.0,26216.0,
141087,2014,133237.0,21043.0,
141100,2024,35250.0,,997.0
141128,2015,140276.0,30040.0,
141136,2024,35495.0,16540.0,
141158,2022,120222.0,17247.0,
141189,2019,66681.0,28951.0,
141199,2021,133203.0,16761.0,
141256,2007,35589.0,19779.0,
141270,2002,73574.0,21678.0,
141291,2017,79792.0,18301.0,
141303,2021,62689.0,24743.0,
141380,2011,57207.0,25876.0,
141386,2003,63610.0,22785.0,
141391,2021,8321.0,18898.0,
141430,2005,78810.0,28850.0,
141438,2022,106371.0,28272.0,
141449,2014,70955.0,20834.0,
141465,2021,8239.0,25478.0,
141494,2019,133622.0,18625.0,
141496,2018,106214.0,22943.0,
141503,2013,35528.0,20833.0,
141505,2024,79026.0,27254.0,
141541,2009,63194.0,18611.0,
141601,2007,63564.0,26177.0,
141613,2018,151592.0,24122.0,
141640,2019,133674.0,19834.0,
141654,2010,,74.0,893.0
141745,2022,8258.0,18195.0,
141746,2011,119966.0,26736.0,
141759,2000,67059.0,29356.0,
141842,2009,155625.0,21524.0,
141868,2000,151276.0,24909.0,
141872,2021,144620.0,28600.0,
141899,2007,142961.0,16569.0,1185.0
141900,2017,139957.0,20655.0,
141923,2003,107855.0,26524.0,
141935,2005,71010.0,27845.0,
141966,2018,57566.0,29300.0,
141970,2020,62561.0,19707.0,
141972,2025,35441.0,26072.0,
141984,2012,63160.0,24860.0,
142043,2002,7639.0,124.0,107.0
142049,2022,139906.0,16787.0,
142064,2002,107467.0,28049.0,
142079,2009,133250.0,17913.0,
142086,2016,79868.0,19384.0,
142094,2002,144958.0,22468.0,
142132,2008,106266.0,26819.0,
142143,2022,70750.0,25990.0,
142146,2023,120461.0,2113.0,
142149,2012,78187.0,21394.0,
142211,2007,63548.0,25715.0,
142214,2023,66825.0,21878.0,
142216,2001,106397.0,27222.0,
142221,2015,70860.0,24794.0,
142253,2011,106335.0,26318.0,
142281,2021,70961.0,27281.0,
142285,2010,6372.0,27568.0,
142288,2014,62579.0,21068.0,
142294,2002,151182.0,25898.0,
142338,2005,106246.0,19306.0,
142348,2003,78806.0,17981.0,
142377,2008,35351.0,21058.0,
142382,2004,78970.0,20603.0,
142434,2021,151232.0,26223.0,
142479,2000,78271.0,28364.0,
142496,2024,151147.0,27003.0,
142527,2010,6367.0,17648.0,
142545,2022,133375.0,19009.0,
142549,2000,6389.0,24745.0,
142582,2002,78241.0,23160.0,
142680,2018,140306.0,27570.0,
142681,2008,155490.0,21314.0,
142691,2024,77791.0,80.0,306.0
142721,2018,144407.0,18278.0,
142726,2008,155732.0,28105.0,
142743,2021,74.0,17105.0,
142746,2024,79583.0,20246.0,
142789,2006,6698.0,18600.0,
142811,2002,106390.0,18452.0,
142851,2011,66843.0,23497.0,
142877,2025,8133.0,26236.0,
142892,2018,139890.0,19651.0,
142935,2010,63506.0,27754.0,
142945,2018,66760.0,25312.0,
142965,2006,108790.0,20235.0,
143037,2015,79736.0,25252.0,
143161,2025,7745.0,,421.0
143175,2008,151627.0,26280.0,
143194,2014,8929.0,12278.0,
143214,2002,79719.0,26488.0,
143228,2013,139850.0,16915.0,
143250,2023,7739.0,,805.0
143290,2014,119722.0,,991.0
143333,2013,74096.0,25472.0,
143340,2023,151409.0,24459.0,
143373,2002,62535.0,29130.0,
143374,2005,120288.0,26168.0,
143386,2004,119736.0,,679.0
143389,2022,151318.0,24229.0,
143411,2000,35199.0,,952.0
143446,2016,155535.0,26889.0,
143462,2008,155705.0,25255.0,
143477,2021,66985.0,21624.0,
143490,2023,80179.0,28518.0,
143502,2003,108598.0,24700.0,
143521,2024,73865.0,26237.0,
143523,2018,73789.0,28854.0,
143572,2005,35896.0,29795.0,
143633,2010,66999.0,22345.0,
143644,2008,149541.0,30004.0,
143646,2004,109865.0,15922.0,
143652,2024,79096.0,19305.0,
143667,2008,78134.0,20315.0,
143688,2010,35843.0,20211.0,
143692,2010,119839.0,16592.0,
143694,2010,62743.0,21512.0,
143850,2001,108664.0,22020.0,
143855,2011,144682.0,20413.0,
143889,2020,78870.0,20736.0,
143904,2012,78266.0,28200.0,
143982,2010,151656.0,30093.0,
144003,2004,149653.0,24737.0,
144028,2018,151589.0,18465.0,
144036,2014,149351.0,24239.0,
144053,2019,120392.0,26174.0,
144089,2024,238.0,28630.0,
144106,2003,143104.0,29727.0,
144124,2019,144906.0,20018.0,
144140,2020,106139.0,18685.0,
144168,2024,6572.0,20090.0,
144173,2007,57048.0,18818.0,
144202,2004,78089.0,23656.0,
144231,2016,80015.0,23871.0,
144246,2003,62602.0,25946.0,
144271,2009,106534.0,29613.0,
144299,2009,57113.0,24754.0,
144301,2021,80092.0,26210.0,
144318,2007,155689.0,16490.0,
144375,2011,140036.0,26353.0,
144465,2002,8276.0,23934.0,
144468,2007,139836.0,,1269.0
144487,2025,35781.0,27413.0,
144497,2003,287.0,22285.0,
144502,2013,6794.0,28875.0,
144531,2013,66448.0,22080.0,
144538,2011,133792.0,27111.0,
144563,2004,450.0,25111.0,
144574,2001,144834.0,18469.0,
144682,2021,119925.0,20295.0,
144705,2000,8454.0,2119.0,
144710,2017,119841.0,16441.0,
144777,2004,149627.0,29400.0,
144780,2007,120186.0,22584.0,
144785,2015,74083.0,25337.0,
144788,2015,133490.0,28736.0,
144797,2000,151296.0,18410.0,
144804,2008,78045.0,22406.0,
144814,2012,79237.0,29022.0,
144820,2022,78054.0,27255.0,
144841,2016,143461.0,27177.0,
144862,2016,120220.0,20604.0,
144865,2022,106408.0,27448.0,
144870,2023,73600.0,23549.0,
144889,2017,120003.0,19319.0,
144891,2025,80061.0,29698.0,
144903,2015,144775.0,22332.0,
144935,2019,133197.0,17354.0,
144951,2023,58035.0,10219.0,
144987,2008,73719.0,16470.0,
145006,2012,78026.0,25117.0,
145024,2024,156678.0,12541.0,
145030,2001,149590.0,26578.0,
145055,2004,143439.0,28396.0,
145081,2004,151462.0,21116.0,
145089,2008,57443.0,28453.0,
145121,2014,78864.0,29935.0,
145123,2014,78869.0,20564.0,
145136,2020,66962.0,29290.0,
145186,2020,70547.0,26129.0,
145257,2006,221.0,24201.0,
145310,2000,547.0,19139.0,
145336,2010,120243.0,21517.0,
145337,2011,70834.0,28931.0,
145356,2019,63456.0,27561.0,
145357,2021,144683.0,27080.0,
145376,2021,78196.0,20627.0,
145411,2019,296.0,22815.0,
145415,2017,20.0,17968.0,
145451,2010,926.0,7765.0,
145457,2018,133590.0,23570.0,
145461,2013,144448.0,21148.0,
145510,2024,73677.0,23852.0,
145513,2021,80023.0,24576.0,
145540,2007,35712.0,25307.0,
145563,2019,35785.0,24148.0,
145564,2011,78345.0,25410.0,
145593,2010,143549.0,20625.0,
145634,2018,143605.0,23813.0,
145664,2015,62829.0,28271.0,
145669,2011,57490.0,29097.0,
145683,2013,108803.0,19417.0,
145703,2014,133816.0,28722.0,
145719,2013,35826.0,19939.0,
145746,2020,119810.0,16874.0,
145754,2006,106491.0,29354.0,
145802,2017,6712.0,24725.0,
145804,2021,78037.0,16545.0,
145829,2006,151703.0,20995.0,
145866,2003,106105.0,25950.0,
145873,2003,80659.0,12682.0,
145889,2013,6347.0,17993.0,
145896,2000,133704.0,28928.0,
145937,2025,107898.0,27341.0,
145986,2000,105919.0,17308.0,549.0
146029,2013,77.0,19538.0,
146035,2000,66679.0,28647.0,
146053,2009,7599.0,43.0,1346.0
146072,2012,569.0,25383.0,
146087,2014,7665.0,180.0,71.0
146114,2010,143563.0,27631.0,
146121,2024,7584.0,16197.0,178.0
146136,2011,133180.0,17345.0,
146141,2018,133370.0,20977.0,
146164,2012,144624.0,16644.0,
146170,2002,155634.0,25882.0,
146175,2005,144400.0,18817.0,
146197,2020,143529.0,28622.0,
146210,2014,108995.0,22630.0,
146229,2016,79530.0,22387.0,
146323,2007,79636.0,16353.0,
146329,2009,119782.0,383.0,1302.0
146336,2011,63251.0,19082.0,
146353,2016,151450.0,23546.0,
146360,2008,79186.0,23347.0,
146370,2012,7790.0,16285.0,
146375,2011,155932.0,27806.0,
146378,2017,108680.0,21202.0,
146382,2012,482.0,29134.0,
146399,2005,77808.0,,432.0
146416,2014,133343.0,24893.0,
146427,2010,63072.0,17773.0,
146446,2010,80127.0,28531.0,
146464,2002,108097.0,24866.0,
146494,2006,78855.0,28290.0,
146541,2004,151172.0,22594.0,
146542,2013,105984.0,21377.0,
146550,2019,120251.0,27192.0,
146584,2010,35743.0,28642.0,
146586,2024,6678.0,28737.0,
146591,2002,62496.0,16879.0,
146599,2012,140126.0,21894.0,
146620,2009,79787.0,26900.0,
146643,2015,78232.0,26492.0,
146645,2005,79702.0,20160.0,
146653,2016,7860.0,25919.0,
146671,2006,73545.0,16235.0,653.0
146673,2013,167.0,17938.0,
146693,2015,108850.0,24371.0,
146726,2007,35656.0,17180.0,
146744,2008,7884.0,20722.0,
146748,2015,63219.0,22511.0,
146792,2024,151594.0,27244.0,
146869,2015,73560.0,19819.0,
146898,2011,80032.0,25074.0,
146912,2015,8377.0,28515.0,
146925,2014,78342.0,19508.0,
146927,2002,143212.0,20240.0,
146939,2001,140071.0,20631.0,
146969,2001,8400.0,29898.0,
146975,2003,57225.0,26984.0,
147028,2008,414.0,21369.0,
147037,2021,109149.0,28833.0,
147044,2009,73557.0,16406.0,
147075,2006,7687.0,218.0,977.0
147080,2025,106563.0,28229.0,
147086,2021,57084.0,26930.0,
147089,2000,8096.0,21855.0,
147097,2002,57267.0,28351.0,
147153,2001,576.0,25416.0,
147178,2025,66559.0,22147.0,
147194,2024,120077.0,25132.0,
147206,2017,59.0,16860.0,
147280,2022,155766.0,20493.0,
147284,2023,63538.0,29951.0,
147302,2007,70513.0,27594.0,
147312,2025,144868.0,25143.0,
147320,2012,35535.0,21199.0,
147326,2021,158.0,20414.0,
147366,2018,79035.0,26083.0,
147398,2005,133743.0,22215.0,
147406,2020,73877.0,22859.0,
147426,2000,151204.0,23626.0,
147449,2005,107650.0,24685.0,
147463,2017,73947.0,21551.0,
147469,2021,151660.0,27474.0,
147513,2004,74141.0,26873.0,
147518,2006,373.0,22919.0,
147531,2004,78903.0,21941.0,
147533,2012,143109.0,21381.0,
147584,2011,73970.0,24683.0,
147594,2006,7707.0,251.0,87.0
147603,2001,62952.0,28480.0,
147607,2004,66564.0,16717.0,
147660,2014,57594.0,26176.0,
147667,2000,73542.0,,375.0
147736,2012,70484.0,19443.0,
147737,2025,79624.0,16335.0,
147750,2007,133255.0,17370.0,
147765,2019,35239.0,,139.0
147789,2016,155560.0,18520.0,
147810,2010,149413.0,22908.0,
147859,2025,133259.0,22885.0,
147875,2011,,305.0,916.0
147883,2015,143413.0,23010.0,
147904,2009,144421.0,19633.0,
147934,2018,149795.0,27182.0,
148001,2010,66420.0,18917.0,
148044,2024,73751.0,25235.0,
148052,2012,73824.0,24069.0,
148066,2015,63112.0,19198.0,
148104,2005,6759.0,25393.0,
148113,2002,151695.0,27214.0,
148117,2004,78296.0,18599.0,
148134,2019,6574.0,23727.0,
148142,2014,6787.0,25896.0,
148149,2024,66771.0,23035.0,
148216,2000,79757.0,27351.0,
148237,2010,149748.0,27510.0,
148273,2005,35497.0,17975.0,
148276,2001,106152.0,18073.0,
148326,2000,79172.0,22466.0,
148335,2024,63559.0,20136.0,
148345,2020,143207.0,29785.0,
148370,2019,35138.0,,1036.0
148408,2005,144911.0,20074.0,
148446,2010,144418.0,24442.0,
148459,2024,106438.0,28671.0,
148464,2001,144835.0,29277.0,
148495,2007,140011.0,26933.0,
148508,2009,151390.0,28692.0,
148515,2001,35453.0,25587.0,
148569,2010,78969.0,21482.0,
148578,2024,6835.0,28569.0,
148582,2020,70908.0,30066.0,
148599,2007,70758.0,20808.0,
148605,2022,73926.0,29615.0,
148629,2019,35568.0,19578.0,
148633,2018,78852.0,28975.0,
148637,2002,144517.0,27873.0,
148648,2005,151257.0,24897.0,
148689,2005,139902.0,29121.0,
148697,2014,120197.0,23081.0,
148709,2018,62644.0,27713.0,
148715,2025,140243.0,22731.0,
148719,2011,66487.0,21060.0,
148721,2004,63452.0,27819.0,
148759,2019,6831.0,21882.0,
148778,2009,120260.0,29511.0,
148788,2001,63114.0,18018.0,
148846,2007,119927.0,21987.0,
148900,2002,35790.0,18710.0,
148911,2019,63167.0,20628.0,
148965,2006,119741.0,252.0,1282.0
149002,2002,79665.0,25867.0,
149015,2017,151108.0,19210.0,
149033,2021,70952.0,26789.0,
149047,2017,108907.0,17102.0,
149053,2023,70783.0,24865.0,
149074,2001,57026.0,19032.0,
149111,2011,139879.0,19974.0,
149123,2001,108104.0,2105.0,
149132,2011,140205.0,24163.0,
149136,2012,35737.0,28136.0,
149163,2016,140060.0,26652.0,
149171,2010,151195.0,23360.0,
149199,2008,151638.0,25356.0,
149208,2003,66722.0,21693.0,
149282,2025,78641.0,17935.0,
149313,2024,746.0,3092.0,
149335,2011,78418.0,22362.0,
149365,2001,8331.0,26400.0,
149391,2011,63025.0,352.0,304.0
149397,2003,6663.0,27688.0,
149411,2008,143337.0,19519.0,
149418,2003,74476.0,7797.0,
149469,2012,57175.0,26777.0,
149485,2021,144707.0,23565.0,
149511,2006,62717.0,18158.0,
149535,2016,35435.0,24387.0,
149576,2025,133365.0,26198.0,
149589,2012,133276.0,29155.0,
149612,2009,107943.0,24064.0,
149627,2010,140010.0,29753.0,
149644,2017,35121.0,13.0,1150.0
149659,2025,54.0,18953.0,
149685,2015,151120.0,17381.0,
149693,2020,133171.0,23135.0,
149726,2009,140083.0,20123.0,
149741,2015,144977.0,26972.0,
149761,2009,71016.0,28071.0,
149778,2025,133579.0,27329.0,
149825,2011,159.0,18414.0,
149831,2021,62550.0,18858.0,
149848,2018,563.0,25364.0,
149878,2014,78697.0,17489.0,
149923,2012,144841.0,23784.0,
149928,2010,57580.0,25659.0,
150015,2009,107571.0,19296.0,
150035,2005,139834.0,,1209.0
150039,2002,149817.0,26107.0,
150047,2015,149444.0,27366.0,
150079,2013,151326.0,26295.0,
150106,2020,74124.0,20134.0,
150108,2001,143526.0,28500.0,
150115,2001,63263.0,18990.0,
150117,2025,143142.0,24938.0,
150139,2022,133708.0,20269.0,
150210,2018,73916.0,23659.0,
150218,2024,151420.0,21452.0,
150228,2011,78157.0,17089.0,
150232,2007,133121.0,,771.0
150248,2019,109187.0,28204.0,
150332,2003,62820.0,19562.0,
150339,2016,151086.0,407.0,330.0
150441,2000,260.0,25797.0,
150448,2017,8574.0,5224.0,
150460,2002,139977.0,18055.0,
150481,2015,8192.0,23804.0,
150488,2018,119702.0,76.0,58.0
150509,2018,107947.0,18709.0,
150573,2018,106234.0,16971.0,
150585,2020,8111.0,25043.0,
150595,2004,140349.0,19625.0,
150607,2022,106202.0,18617.0,
150619,2025,151470.0,25523.0,
150629,2016,63074.0,25297.0,
150640,2007,107759.0,26797.0,
150670,2019,8431.0,22798.0,
150675,2005,133571.0,22444.0,
150682,2013,133654.0,26392.0,
150717,2005,66842.0,27376.0,
150720,2000,70478.0,16347.0,
150740,2009,63098.0,18667.0,
150746,2005,149415.0,20658.0,
150760,2009,66858.0,23222.0,
150786,2022,120058.0,24699.0,
150797,2004,144537.0,18409.0,
150816,2023,120044.0,20784.0,
150830,2009,77845.0,22552.0,
150837,2001,70840.0,24078.0,
150838,2015,78686.0,29415.0,
150848,2014,70618.0,29496.0,
150898,2010,108749.0,23762.0,
150939,2003,70706.0,19224.0,
150941,2009,57357.0,21609.0,
150993,2009,70591.0,24411.0,
150998,2008,57051.0,18259.0,
151025,2008,78853.0,28283.0,
151036,2002,119739.0,248.0,1034.0
151041,2004,151648.0,27058.0,
151051,2008,78933.0,27927.0,
151066,2020,70739.0,29224.0,
151068,2007,105921.0,,787.0
151099,2012,120161.0,20324.0,
151145,2021,151664.0,25679.0,
151206,2024,151288.0,18321.0,
151231,2020,108662.0,21964.0,
151240,2006,108616.0,22344.0,
151292,2018,421.0,26027.0,
151343,2024,144800.0,26953.0,
151355,2018,139881.0,18672.0,
151358,2010,155773.0,19295.0,
151368,2001,149608.0,22477.0,
151377,2001,66694.0,28703.0,
151381,2005,79227.0,28383.0,
151391,2007,144371.0,,455.0
151418,2018,108993.0,22602.0,
151457,2009,7950.0,25792.0,
151504,2007,78587.0,,490.0
151505,2008,108120.0,28402.0,
151529,2008,70581.0,16484.0,
151544,2010,143444.0,26515.0,
151545,2000,108606.0,21375.0,
151553,2018,35387.0,20230.0,
151588,2010,151303.0,27580.0,
151592,2023,120325.0,18596.0,
151601,2016,155744.0,21330.0,
151632,2021,108576.0,21668.0,
151638,2024,78153.0,26818.0,
151641,2015,142967.0,,209.0
151643,2007,156151.0,29863.0,
151661,2016,70515.0,16661.0,
151706,2007,80718.0,13961.0,
151708,2007,70528.0,26780.0,
151718,2004,62595.0,16922.0,
151783,2025,106079.0,24644.0,
151809,2019,79133.0,26204.0,
151836,2001,107488.0,17750.0,
151858,2015,6279.0,21025.0,
151875,2025,77870.0,27002.0,
151883,2005,80095.0,26639.0,
151893,2016,79208.0,26946.0,
151903,2013,151173.0,29061.0,
151905,2014,144985.0,27890.0,
151966,2000,149401.0,16670.0,
151974,2024,156002.0,19270.0,
151975,2018,108735.0,20278.0,
152028,2022,139897.0,21458.0,
152039,2012,57560.0,19419.0,
152172,2011,107744.0,23146.0,
152194,2025,66650.0,26570.0,
152206,2017,252.0,26069.0,
152271,2016,156084.0,22204.0,
152313,2018,80099.0,27164.0,
152326,2022,77811.0,380.0,31.0
152333,2012,8071.0,27678.0,
152334,2004,6212.0,16398.0,
152342,2021,62774.0,21561.0,
152353,2018,144397.0,22201.0,
152366,2016,149470.0,18029.0,
152461,2009,74106.0,1423.0,
152475,2003,62964.0,29337.0,
152479,2011,120.0,21165.0,
152489,2015,66601.0,19756.0,
152522,2008,143139.0,18986.0,
152549,2020,79997.0,18440.0,
152561,2017,63120.0,16420.0,
152564,2025,63080.0,19546.0,
152643,2001,35615.0,17060.0,
152645,2014,149765.0,19113.0,
152673,2014,79088.0,18783.0,
152676,2011,7733.0,,392.0
152688,2005,57241.0,17342.0,
152713,2023,120293.0,28341.0,
152732,2023,35354.0,29680.0,
152743,2015,70797.0,26604.0,
152763,2008,155501.0,16279.0,
152780,2006,70974.0,21890.0,
152798,2017,155596.0,29560.0,
152819,2021,7685.0,,1013.0
152848,2018,7616.0,82.0,13.0
152878,2022,151608.0,24288.0,
152887,2017,140048.0,20172.0,
152898,2025,57555.0,19381.0,
152912,2008,78452.0,27867.0,
152935,2013,107755.0,16974.0,
152937,2008,119800.0,17529.0,
152960,2019,63376.0,23412.0,
152968,2003,144345.0,16642.0,696.0
152995,2025,108673.0,22767.0,
153029,2009,133102.0,,730.0
153043,2001,35234.0,,719.0
153061,2016,108589.0,22977.0,
153099,2019,107887.0,28683.0,
153107,2012,70341.0,8.0,12.0
153177,2016,66477.0,24436.0,
153181,2013,7787.0,17639.0,
153183,2012,155768.0,21811.0,
153191,2022,133433.0,22302.0,
153210,2014,143476.0,24235.0,
153238,2011,35926.0,28726.0,
153245,2011,133540.0,25572.0,
153264,2012,62538.0,16755.0,
153273,2014,70630.0,18214.0,
153329,2005,119938.0,22130.0,
153340,2002,73938.0,25905.0,
153411,2006,7988.0,16472.0,
153416,2013,66395.0,,629.0
153426,2012,140346.0,29645.0,
153440,2001,63432.0,26319.0,
153480,2004,143071.0,21549.0,
153489,2016,109000.0,26385.0,
153501,2014,78262.0,23498.0,
153522,2004,79811.0,18497.0,
153584,2013,8149.0,27976.0,
153593,2009,62813.0,19434.0,
153624,2022,57572.0,27100.0,
153632,2011,70942.0,20187.0,
153686,2018,35419.0,22134.0,
153735,2002,143055.0,25789.0,
153744,2021,107469.0,16291.0,
153751,2001,143587.0,29540.0,
153765,2020,7896.0,21325.0,
153788,2012,151647.0,19621.0,
153805,2002,155656.0,19748.0,
153818,2002,57202.0,23166.0,
153827,2021,149693.0,18084.0,
153850,2015,79235.0,28920.0,
153886,2004,66882.0,24009.0,
153888,2008,133263.0,29600.0,
153896,2016,62570.0,20259.0,
153955,2018,62497.0,29869.0,
153959,2003,79933.0,22115.0,
153973,2013,73515.0,,429.0
153990,2025,57470.0,29819.0,
153999,2011,155651.0,21589.0,
154016,2024,109111.0,20489.0,
154058,2015,107462.0,16274.0,433.0
154059,2010,79039.0,26383.0,
154069,2015,187.0,24180.0,
154072,2014,70523.0,23105.0,
154087,2019,35763.0,18557.0,
154096,2022,62626.0,21163.0,
154107,2020,149615.0,19859.0,
154128,2001,63436.0,22305.0,
154145,2014,77991.0,24884.0,
154148,2017,144408.0,18799.0,
154166,2002,66623.0,18554.0,
154177,2019,140152.0,19488.0,
154190,2002,8467.0,28472.0,
154202,2024,119778.0,371.0,1298.0
154203,2020,106075.0,21469.0,
154204,2010,139837.0,,494.0
154213,2025,143752.0,5050.0,
154214,2020,73583.0,22052.0,
154254,2011,66751.0,24982.0,
154256,2013,6350.0,26483.0,
154279,2010,133453.0,21965.0,
154284,2002,79673.0,19544.0,
154306,2004,143208.0,18571.0,
154316,2017,78877.0,19581.0,
154322,2007,35305.0,17650.0,
154332,2023,57072.0,17892.0,
154347,2007,109.0,16945.0,
154363,2024,108877.0,17003.0,
154365,2011,144485.0,23419.0,
154387,2023,70841.0,27172.0,
154388,2006,106126.0,17849.0,
154394,2005,108605.0,19812.0,
154427,2022,106146.0,19081.0,
154430,2003,149469.0,19420.0,
154434,2001,80132.0,22317.0,
154470,2006,35.0,16878.0,
154510,2015,143305.0,18841.0,
154533,2001,35259.0,23094.0,
154541,2005,119883.0,16559.0,
154550,2022,120019.0,19705.0,
154569,2010,57599.0,26220.0,
154577,2017,143156.0,17652.0,
154593,2010,63103.0,26110.0,
154595,2004,155714.0,18129.0,
154609,2017,151226.0,20234.0,
154615,2004,133425.0,20908.0,
154678,2003,70905.0,25465.0,
154683,2001,106090.0,16718.0,
154708,2008,120388.0,26122.0,
154735,2014,8002.0,25838.0,
154757,2010,133306.0,26367.0,
154782,2007,70809.0,27218.0,
154813,2007,144725.0,23453.0,
154816,2011,7651.0,145.0,83.0
154830,2007,149735.0,29736.0,
154831,2024,109025.0,29430.0,
154853,2007,108834.0,28691.0,
154886,2017,63397.0,21493.0,
154894,2024,6836.0,28580.0,
154905,2010,149253.0,336.0,52.0
154914,2006,143307.0,19681.0,
154921,2010,155699.0,25419.0,
154944,2007,107461.0,,458.0
154946,2010,66746.0,22947.0,
154967,2000,57380.0,19382.0,
155023,2012,57136.0,28448.0,
155026,2020,433.0,28451.0,
155091,2003,74129.0,26159.0,
155095,2000,63583.0,20956.0,
155098,2022,57199.0,22177.0,
155136,2016,78595.0,385.0,37.0
155161,2013,120227.0,26923.0,
155179,2002,79135.0,26206.0,
155181,2009,66949.0,25860.0,
155188,2024,108587.0,26017.0,
155232,2012,35618.0,23236.0,
155250,2015,35871.0,28273.0,
155267,2019,63157.0,20510.0,
155271,2023,143613.0,26590.0,
155281,2010,35789.0,18706.0,
155286,2011,6467.0,19322.0,
155307,2010,140757.0,8793.0,
155322,2000,77959.0,18273.0,
155325,2014,57148.0,16372.0,
155356,2019,106129.0,25801.0,
155359,2015,133460.0,22860.0,
155392,2008,143001.0,23125.0,
155393,2011,613.0,29694.0,
155447,2014,155464.0,,508.0
155485,2007,66413.0,17816.0,
155490,2011,78669.0,17696.0,
155504,2020,63592.0,22220.0,
155512,2005,78777.0,23121.0,
155533,2005,70747.0,21334.0,
155564,2004,35960.0,2774.0,
155586,2016,155756.0,28588.0,
155588,2016,107598.0,25258.0,
155600,2024,107465.0,,463.0
155626,2024,120246.0,21640.0,
155661,2002,80113.0,27658.0,
155662,2025,120142.0,18670.0,
155666,2014,63070.0,24477.0,
155669,2013,151620.0,24583.0,
